id,food_group_id,long_desc,short_desc,common_names,manufac_name,survey,ref_desc,refuse,sci_name,nitrogen_factor,protein_factor,fat_factor,calorie_factor,Protein (g),Total lipid (fat) (g),"Carbohydrate, by difference (g)",Ash (g),Energy (kcal),"Alcohol, ethyl (g)",Water (g),Caffeine (mg),Theobromine (mg),Energy (kJ),"Sugars, total (g)","Fiber, total dietary (g)","Calcium, Ca (mg)","Iron, Fe (mg)","Magnesium, Mg (mg)","Phosphorus, P (mg)","Potassium, K (mg)","Sodium, Na (mg)","Zinc, Zn (mg)","Copper, Cu (mg)","Fluoride, F (mcg)","Manganese, Mn (mg)","Selenium, Se (mcg)","Vitamin A, IU (IU)",Retinol (mcg),"Vitamin A, RAE (mcg)","Carotene, beta (mcg)","Carotene, alpha (mcg)",Vitamin E (alpha-tocopherol) (mg),Vitamin D (IU),Vitamin D3 (cholecalciferol) (mcg),Vitamin D (D2 + D3) (mcg),"Cryptoxanthin, beta (mcg)",Lycopene (mcg),Lutein + zeaxanthin (mcg),"Tocopherol, beta (mg)","Tocopherol, gamma (mg)","Tocopherol, delta (mg)","Tocotrienol, alpha (mg)","Tocotrienol, beta (mg)","Tocotrienol, gamma (mg)","Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)",Thiamin (mg),Riboflavin (mg),Niacin (mg),Pantothenic acid (mg),Vitamin B-6 (mg),"Folate, total (mcg)",Vitamin B-12 (mcg),"Choline, total (mg)",Vitamin K (phylloquinone) (mcg),Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg)",Betaine (mg),Tryptophan (g),Threonine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Cystine (g),Phenylalanine (g),Tyrosine (g),Valine (g),Arginine (g),Histidine (g),Alanine (g),Aspartic acid (g),Glutamic acid (g),Glycine (g),Proline (g),Serine (g),"Vitamin E, added (mg)","Vitamin B-12, added (mcg)",Cholesterol (mg),"Fatty acids, total trans (g)","Fatty acids, total saturated (g)",4:0 (g),6:0 (g),8:0 (g),10:0 (g),12:0 (g),14:0 (g),16:0 (g),18:0 (g),20:0 (g),18:1 undifferentiated (g),18:2 undifferentiated (g),18:3 undifferentiated (g),20:4 undifferentiated (g),22:6 n-3 (DHA) (g),16:1 undifferentiated (g),18:4 (g),20:1 (g),20:5 n-3 (EPA) (g),22:1 undifferentiated (g),22:5 n-3 (DPA) (g),Stigmasterol (mg),Campesterol (mg),Beta-sitosterol (mg),"Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)",17:0 (g),18:1 t (g),18:2 i (g),18:2 CLAs (g),16:1 c (g),18:1 c (g),"18:2 n-6 c,c (g)","Fatty acids, total trans-monoenoic (g)","Fatty acids, total trans-polyenoic (g)","18:3 n-3 c,c,c (ALA) (g)",Starch (g),Sucrose (g),Glucose (dextrose) (g),Fructose (g),Lactose (g),Maltose (g),Adjusted Protein (g),Galactose (g),Vitamin D2 (ergocalciferol) (mcg),Menaquinone-4 (mcg),Dihydrophylloquinone (mcg),Hydroxyproline (g),22:0 (g),14:1 (g),Phytosterols (mg),15:0 (g),24:0 (g),16:1 t (g),22:1 t (g),18:2 t not further defined (g),"18:2 t,t (g)",24:1 c (g),"20:2 n-6 c,c (g)",22:1 c (g),"18:3 n-6 c,c,c (g)",17:1 (g),20:3 undifferentiated (g),13:0 (g),15:1 (g),20:3 n-3 (g),20:3 n-6 (g),20:4 n-6 (g),18:3i (g),21:5 (g),22:4 (g),18:1-11 t (18:1t n-7) (g)
7906,700,"Luncheon meat, pork, ham, and chicken, minced, canned, reduced sodium, added ascorbic acid, includes SPAM, 25% less sodium","LUNCHEON MEAT,PORK,HAM,&CHICK,MINCD,CND,RED NA,VIT C, (SPAM)",,,Y,,0,,6.25,4.27,9.02,3.87,12.5,25.1,3.4,3.5,293,0,55.5,0,0,1226,0,0,0,0.64,14,109,564,1036,2.12,0.046,,,25,0,0,0,0,0,0.24,23,0.6,0.6,0,0,0,,,,,,,,43,0.264,0.179,3.175,,0.283,4,0.61,61.2,0,0,4,4,6,,,,,,,,,,,,,,,,,,,0,0,76,,8.873,0,0,0,0.044,0.047,0.311,5.839,2.632,,11.172,2.436,0.23,0,0,1.168,0,0,0,0,0,,,,12.34,2.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7907,700,"USDA Commodity, pork sausage, bulk/links/patties, frozen, raw","USDA COMMODITY,PORK SAUSAGE,BULK/LINKS/PATTIES,FRZ,RAW",,,,,0,,6.25,4.27,9.02,3.87,14.95,18.56,0,2,231,0,64.92,,,968,,0,9,0.99,17,162,231,507,2.39,0.047,,0.018,21.7,40,12,12,,,,,,,,,,,,,,,,,0,0.688,0.223,2.619,0.618,0.234,3,0.84,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,73,,4.968,0,0,0,0.032,0.016,0.161,3.218,1.382,,7.439,1.722,0.086,0.09,0.013,0.484,0,0.126,0.003,0.004,0,,,,8.061,2.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7908,700,"Luncheon meat, pork with ham, minced, canned, includes SPAM (Hormel)","LUNCHEON MEAT,PORK W/HAM,MINCED,CND,INCL SPAM (HORMEL)",,,Y,,0,,6.25,4.27,9.02,3.87,13.4,26.6,4.6,3.7,315,0,51.7,0,0,1318,0,0,0,0.64,14,151,409,1411,1.59,0.051,,,22.9,0,0,0,0,0,0.42,26,0.6,0.6,0,0,0,,,,,,,,0,0.317,0.176,3.53,,0.218,3,0.45,68.5,0,0,3,3,6.7,,,,,,,,,,,,,,,,,,,0,0,71,,9.987,0,0,0,0.024,0.024,0.354,6.211,3.374,,12.434,1.891,0.076,0.052,0,0.852,0,0.219,0,0,0,,,,13.505,2.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7909,700,"Luncheon meat, pork and chicken, minced, canned, includes SPAM Lite","LUNCHEON MEAT,PORK&CHICK,MINCED,CND,INCL SPAM LITE",,,Y,,0,,6.25,4.27,9.02,3.87,15.23,13.9,1.35,3.8,196,0,65.72,0,0,819,1.26,0,39,1.4,18,109,461,1032,2.2,0.1,,,27,0,0,0,0,0,0.24,24,0.6,0.6,0,0,0,,,,,,,,38.5,0.18,0.21,3.45,,0.283,4,0.61,64.3,0,0,4,4,6.3,,,,,,,,,,,,,,,,,,,0,0,75,,4.514,0,0,0,0.024,0.01,0.15,2.92,1.41,,6.57,1.35,0.12,0,0,0.45,0,0,0,0,0,,,,7.02,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910,700,"Bratwurst, veal, cooked",BRATWURST  VEAL  CKD,,,,,0,,6.25,4,9,4,13.99,31.7,0,0.8,341,0,53.51,0,0,1428,0,0,11,0.74,16,150,231,60,2.05,0.081,,0.049,19.2,0,0,0,0,0,,,,,0,0,0,,,,,,,,0,0.054,0.192,5.43,0.958,0.307,9,0.98,,,0,9,9,,0.142,0.611,0.689,1.113,1.153,0.327,0.158,0.564,0.446,0.773,0.823,0.508,0.832,1.207,2.213,0.719,0.584,0.524,,,79,,14.94,0,0,0,0.014,0.028,0.392,2.266,4.828,,3.427,0.587,0.07,0.126,0,0.448,0,0,0,0,0,,,,13,1.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911,700,Liverwurst spread,LIVERWURST SPRD,,,,,0,,6.25,4.27,9.02,3.87,12.38,25.45,5.89,2.75,305,0,53.53,0,0,1277,1.65,2.5,22,8.85,12,230,170,700,2.3,0.24,,0.155,58,13636,4091,4091,0,0,,,,,0,0,0,,,,,,,,3.5,0.272,1.03,4.3,2.95,0.19,30,13.46,,,0,30,30,,0.151,0.671,0.653,1.139,1.155,0.285,0.149,0.617,0.362,0.857,0.812,0.448,0.83,1.164,2.195,1.096,0.85,0.694,,,118,,9.925,0,0,0,0,0,0.403,6.42,3.102,,11.293,2.296,0.131,0,0,0.993,0,0,0,0,0,,,,12.286,2.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912,700,Roast beef spread,ROAST BF SPRD,,,,,0,,6.25,4,9,4,15.27,16.28,3.73,3.02,223,0,61.7,0,0,931,0.71,0.2,23,2.06,24,116,259,724,6.08,0.101,,,22.6,1,0,0,0,0,,,,,0,0,0,,,,,,,,0.2,0.02,0.23,4.2,,0.15,8,2.38,,,0,8,8,,,,,,,,,,,,,,,,,,,,,,70,,6.4,6.4,,,,,,,,,5.08,0.36,0.04,0.027,0,0.493,0,0.013,0,0,0,,,,5.587,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913,700,"Salami, pork, beef, less sodium",SALAMI  PORK  BF  LESS NA,,,,,0,,6.25,4,9,4,15.01,30.5,15.38,5.37,396,0,33.74,0,0,1657,6.21,0.2,94,1.55,31,272,1372,623,3.08,0.088,41.2,0.057,14.6,12,4,4,0,0,,32,,0.8,0,0,0,,,,,,,,0.7,0.738,0.336,4.803,0.86,0.489,8,1.76,,,0,8,8,,0.114,0.521,0.675,0.929,1.107,0.301,0.196,0.481,0.552,0.668,0.855,0.359,0.88,1.285,1.929,1.189,0.831,0.537,,,90,,10.58,0,0,0,0.1,0.07,0.47,4.53,3.48,,8.3,1.61,0.41,0,0,0.89,0,0,0,0,0,,,,13.32,3.067,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7914,700,"Sausage, Italian, sweet, links",SAUSAGE  ITALIAN  SWT  LINKS,,,,,0,,6.25,4,9,4,16.13,8.42,2.1,1.75,149,0,71.6,0,0,622,0,0,25,1.19,12,103,194,570,1.52,0.04,,0.007,10.8,2,0,0,0,0,,,,,0,0,0,,,,,,,,0.2,0.172,0.125,1.736,0.277,0.187,4,1.04,,,0,4,4,,0.111,0.417,0.438,0.76,0.802,0.242,0.109,0.377,0.329,0.489,0.576,0.333,0.544,0.851,1.47,0.482,0.449,0.382,,,30,,3.257,0.001,0,0,0.024,0.017,0.22,1.986,1.009,,3.233,0.376,0.095,0.023,0,0.371,0,0.025,0,0,0,,,,3.629,0.493,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7915,700,"Sausage, Polish, beef with chicken, hot",SAUSAGE  POLISH  BF W/ CHICK  HOT,,,,,0,,6.25,4,9,4,17.6,19.4,3.6,4.2,259,0,55.2,0,0,1085,0,0,12,0.88,14,136,237,1540,1.93,0.09,,0.049,17.7,0,0,0,0,0,,,,,0,0,0,,,,,,,,0,0.502,0.148,3.443,0.45,0.19,2,0.98,,,0,2,2,,0.138,0.591,0.611,1.076,1.11,0.379,0.157,0.539,0.444,0.679,0.925,0.444,0.902,1.293,2.117,0.992,0.712,0.584,,,66,,8.01,,,,,,,,,,,,,,,,,,,,,,,,9.7,0.79,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7916,700,"Sausage, Polish, pork and beef, smoked",SAUSAGE  POLISH  PORK & BF  SMOKED,,,,,0,,6.25,4.27,9.02,3.87,12.07,26.56,1.98,2.81,301,0,56.58,0,0,1259,0,0,7,1,12,107,189,848,2.11,0.06,,0.037,13.1,0,0,0,0,0,,44,,1.1,0,0,0,,,,,,,,0,0.26,0.17,3.227,0.44,0.17,4,1.51,,,0,4,4,,0.107,0.465,0.485,0.81,0.903,0.364,0.105,0.405,0.386,0.464,0.765,0.395,0.774,1.136,1.994,0.857,0.673,0.51,,,71,,9.207,0,0,0,0.043,0.035,0.355,5.696,3.078,,11.322,2.497,0.329,0,0,0.98,0,0,0,0,0,,,,12.302,2.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7917,700,"Sausage, pork and beef, with cheddar cheese, smoked",SAUSAGE  PORK & BF  W/ CHEDDAR CHS  SMOKED,,,,,0,,6.25,4.27,9.02,3.87,12.89,25.84,2.13,3.03,296,0,56.11,0,0,1240,0.11,0,57,0.73,13,178,206,848,2.25,0.07,,0.032,7.5,0,0,0,0,0,,12,,0.3,0,0,0,,,,,,,,0,0.249,0.16,2.9,0.76,0.13,3,1.73,,,0,3,3,,0.15,0.54,0.62,1.1,1.16,0.36,0.15,0.56,0.52,0.69,0.84,0.47,0.83,1.24,2.35,0.91,0.97,0.6,,,63,,9.482,0,0,0,0.082,0.091,0.507,5.787,3.016,,11.325,2.373,0.362,0,0,1.032,0,0,0,0,0,,,,12.357,2.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7918,700,"Sausage, summer, pork and beef, sticks, with cheddar cheese",SAUSAGE  SMMR  PORK & BF  STKS  W/ CHEDDAR CHS,,,,,0,,6.25,4,9,4,19.43,37.91,1.82,4.83,426,0,36.2,0,0,1783,0.12,0.2,81,2.26,13,178,206,1483,2.25,0.07,,0.032,7.5,749,225,225,0,0,,12,,0.3,0,0,0,,,,,,,,0,0.249,0.16,2.9,0.76,0.13,7,1.73,,,0,7,7,,0.15,0.54,0.62,1.1,1.16,0.36,0.15,0.56,0.52,0.69,0.84,0.47,0.83,1.24,2.35,0.91,0.97,0.6,,,89,,10.47,0,0,0,0.09,0.1,0.56,6.39,3.33,,12.505,2.62,0.4,0,0,1.14,0,0,0,0,0,,,,13.68,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919,700,"Sausage, turkey, breakfast links, mild",SAUSAGE  TURKEY  BRKFST LINKS  MILD,,,Y,,0,,6.25,4.27,9.02,3.87,15.42,18.09,1.56,1.81,235,0,63.12,0,0,983,0,0,32,1.07,16,155,229,639,2.98,0.111,,,0,0,0,0,0,0,0.19,17,0.4,0.4,0,0,0,,,,,,,,0.5,0.054,0.165,3.692,,0.208,4,0.79,33.9,1.6,0,4,4,3,0.175,0.686,0.802,1.229,1.453,0.447,0.161,0.612,0.609,0.819,1.076,0.481,0.955,1.498,2.517,0.765,0.642,0.686,0,0,160,,3.839,0,0,0,0,0.016,0.14,2.583,1.1,,4.673,4.131,0.3,0.227,0,0.433,0,0.052,0,0,0,,,,5.158,4.657,,,,,,,,,,,,,,,,,,,,,,0.146,,,,,,,,,,,,,,,,,,,,,,,,
7920,700,"Swisswurst, pork and beef, with swiss cheese, smoked",SWISSWURST  PORK & BF  W/ SWISS CHS  SMOKED,,,,,0,,6.25,4.27,9.02,3.87,12.69,27.37,1.6,3.03,307,0,55.31,0,0,1286,0,0,74,0.72,13,178,206,827,2.25,0.07,,0.032,7.5,334,100,100,0,0,,,,,0,0,0,,,,,,,,0,0.249,0.16,2.9,0.76,0.13,3,1.73,,,0,3,3,,0.15,0.54,0.62,1.1,1.16,0.36,0.15,0.56,0.52,0.69,0.84,0.47,0.83,1.24,2.35,0.91,0.97,0.6,,,61,,,0,0,0,0.09,0.1,0.56,6.39,3.33,,12.505,2.62,0.4,0,0,1.14,0,0,0,0,0,,,,13.68,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921,700,Bacon and beef sticks,BACON & BF STKS,,,,,0,,6.25,4,9,4,29.1,44.2,0.8,4.3,517,0,21.6,0,0,2165,0.8,0,14,1.86,17,142,385,1420,3.23,0.08,,0.038,26.1,0,0,0,0,0,,,,,0,0,0,,,,,,,,0,0.6,0.285,4.867,1.06,0.5,2,1.9,,1.6,0,2,2,,0.21,0.959,0.971,1.732,1.824,0.593,0.262,0.868,0.71,1.083,1.516,0.699,1.48,2.073,3.383,1.641,1.188,0.942,,,102,,16,0,0,0,0.06,0.04,0.51,7.6,4,,15.4,2.87,0.33,0,0,1.69,0,0,0,0,0,,,,21.9,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922,700,"Bratwurst, beef and pork, smoked",BRATWURST  BF & PORK  SMOKED,,,,,0,,6.25,4.27,9.02,3.87,12.2,26.34,2,2.81,297,0,56.65,0,0,1244,0,0,7,1,15,130,283,848,2.47,0.08,,0.041,14.1,0,0,0,0,0,,,,,0,0,0,,,,,,,,0,0.38,0.213,3.11,0.69,0.2,4,2.67,,,0,4,4,,0.107,0.465,0.485,0.81,0.903,0.364,0.105,0.405,0.386,0.464,0.765,0.395,0.774,1.136,1.994,0.857,0.673,0.51,,,78,,6.08,0,0,0,0.02,0.01,0.22,3.69,2.14,,7.34,1.4,0.18,0,0,0.66,0,0,0,0,0,,,,8,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923,700,"Bratwurst, chicken, cooked","BRATWURST,CHICK,CKD",,,,,0,,6.25,4.27,9.02,3.87,19.44,10.35,0,0.88,176,0,70.28,0,0,738,0,0,11,0.87,23,160,211,72,1.43,0.05,,,,101,30,30,0,0,,,,,0,0,0,,,,,,,,2,0.067,0.133,7.551,0.964,0.385,6,0.34,,,0,6,6,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924,700,"Bratwurst, pork, beef and turkey, lite, smoked",BRATWURST  PORK  BF & TURKEY  LITE  SMOKED,,,,,0,,6.25,4,9,4,14.45,13.53,1.62,4.51,186,0,65.89,0,0,778,1.57,0,14,0.94,14,132,246,982,2.68,0.063,,0.015,20.2,1,0,0,0,0,,,,,0,0,0,,,,,,,,0,0.09,0.166,1.847,0.413,0.213,5,1.6,,,0,5,5,,0.145,0.565,0.613,1.044,1.092,0.334,0.155,0.519,0.448,0.661,0.855,0.426,0.804,1.184,2.036,0.814,0.77,0.562,,,56,,,0,0,0,0.036,0.031,0.352,2.875,1.493,,6.33,0.64,0.186,0.018,0.001,0.795,0,0.04,0,0,0,,,,7.165,0.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925,700,"Pastrami, beef, 98% fat-free",PASTRAMI  BF  98% FAT-FREE,,,,,0,,6.25,4,9,4,19.6,1.16,1.54,3.4,95,0,74.3,0,0,397,0,0,9,2.78,18,150,228,1010,4.26,0.079,,0.013,10.4,0,0,0,0,0,,,,,0,0,0,,,,,,,,34.6,0.095,0.17,5.065,0.3,0.18,7,1.76,,,0,7,7,,0.157,0.651,0.745,1.266,1.322,0.4,0.221,0.621,0.563,0.759,1.065,0.549,1.242,1.689,2.809,1.44,1.242,0.695,,,47,,0,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.04,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7926,700,"Salami, Italian, pork",SALAMI  ITALIAN  PORK,,,,,0,,6.25,4,9,4,21.7,37,1.2,5.5,425,0,34.6,0,0,1777,1.2,0,10,1.52,22,229,340,1890,4.2,0.16,41.2,0.07,25.4,0,0,0,0,0,,,,,0,0,0,,,,,,,,0,0.93,0.33,5.6,1.06,0.55,2,2.8,,,0,2,2,,0.253,1.012,1.084,1.625,1.878,0.47,0.289,0.94,0.686,1.12,1.373,0.614,1.336,2.095,3.829,1.553,1.336,0.903,,,80,,13.1,0,0,0,0,0,0.52,7.64,3.56,,,,,,,,,,,,,,,,18.2,3.6,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7927,700,"Sausage, Italian, turkey, smoked",SAUSAGE  ITALIAN  TURKEY  SMOKED,,,,,0,,6.25,4,9,4,15.05,8.75,4.65,3.05,158,0,68.5,0,0,659,3.2,0.9,21,9.6,25,185,197,928,2.13,0.111,,0.066,22.2,144,43,43,0,0,,,,,0,0,0,,,,,,,,30.4,0.071,0.173,3.675,0.797,0.381,8,0.43,,,0,8,8,,0.209,0.817,0.945,1.467,1.692,0.523,0.204,0.738,0.717,0.984,1.293,0.56,1.171,1.788,3.018,1.095,0.906,0.832,,,53,,3.401,0.001,0,0,0.001,0.017,0.102,2.418,0.861,,1.985,1.371,0.085,0.085,0.015,0.379,0,0.008,0,0.008,0.015,,,,2.38,1.572,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7928,700,"Sausage, chicken, beef, pork, skinless, smoked",SAUSAGE  CHICK  BF  PORK  SKINLESS  SMOKED,,,,,0,,6.25,4,9,4,13.6,14.3,8.1,3.5,216,0,60.5,0,0,904,1.9,0,100,4.8,14,132,246,1034,2.68,0.063,,0.015,20.2,0,,0,0,0,,,,,0,0,0,,,,,,,,0,0.09,0.166,1.847,0.413,0.213,6,1.6,,,0,6,6,,0.145,0.565,0.613,1.044,1.092,0.334,0.155,0.519,0.448,0.661,0.855,0.426,0.804,1.184,2.036,0.814,0.77,0.562,,,120,,4.8,0,0,0,0.036,0.031,0.352,2.875,1.493,,6.33,0.64,0.186,0.018,0.001,0.795,0,0.04,0,0,0,,,,7.165,0.846,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7929,700,"Sausage, turkey, hot, smoked",SAUSAGE  TURKEY  HOT  SMOKED,,,Y,,0,,6.25,4,9,4,15.05,8.75,4.65,3.05,158,0,68.5,0,0,659,3.2,0.9,21,9.6,25,185,197,1196,2.13,0.111,,,22.2,144,43,43,0,0,0.09,8,0.2,0.2,0,0,0,,,,,,,,30.4,0.071,0.173,3.675,,0.381,8,0.43,41.1,0.8,0,8,8,3.7,0.171,0.669,0.783,1.199,1.418,0.436,0.157,0.597,0.595,0.8,1.05,0.47,0.932,1.462,2.456,0.746,0.626,0.669,0,0,53,,3.77,0.001,0,0,0.001,0.019,0.113,2.681,0.955,,1.985,1.371,0.085,0.085,0.015,0.379,0,0.008,0,0.008,0.015,,,,2.38,1.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930,700,"Yachtwurst, with pistachio nuts, cooked","YACHTWURST,W/ PISTACHIO NUTS,CKD",,,,,0,,6.25,4.27,9.02,3.87,14.8,22.6,1.4,3,268,0,58.2,0,0,1121,0,0,19,1,,,,936,,,,,,0,0,0,0,0,,,,,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7931,700,"Beerwurst, pork and beef",BEERWURST  PORK & BF,,,,,0,,6.25,4,9,4,14,22.53,4.27,2.5,276,0,56.71,0,0,1154,0,0.9,27,1.73,19,135,244,732,2.21,0.103,,0.155,17.4,10,3,3,0,0,,,,,0,0,0,,,,,,,,0.6,0.246,0.173,2.975,0.297,0.23,5,1.16,,1.6,0,5,5,,0.174,0.668,0.682,1.202,1.3,0.387,0.178,0.598,0.507,0.769,0.979,0.537,0.917,1.385,2.286,0.88,0.702,0.602,,,62,,8.438,0,0,0,0.012,0.024,0.691,4.961,2.669,,9.191,1.837,0.154,0.065,0,0.683,0,0.171,0,0.028,0,,,,10.105,2.08,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
7932,700,"Chicken breast, fat-free, mesquite flavor, sliced",CHICKEN BREAST  FAT-FREE  MESQ FLAVOR  SLICED,,,,,0,,6.25,4,9,4,16.8,0.39,2.25,3.83,80,0,76.73,0,0,334,0.2,0,4,0.3,36,256,316,1040,0.6,0.23,,0.034,6.1,0,0,0,0,0,,,,,0,0,0,,,,,,,,0,0.014,0.023,2.742,0.193,0.12,1,0.07,,0,0,1,1,,0.183,0.686,0.812,1.201,1.335,0.437,0.229,0.645,0.527,0.806,1.076,0.478,1.015,1.499,2.424,1.234,0.884,0.601,,,36,,0.13,0,0,0,0,0,0.01,0.11,0.05,,0.14,0.06,0,,,0.02,,,,0,,,,,0.16,0.06,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7933,700,"Chicken breast, oven-roasted, fat-free, sliced",CHICKEN BREAST  OVEN-ROASTED  FAT-FREE  SLICED,,,,,0,,6.25,4,9,4,16.79,0.39,2.17,3.94,79,0,76.71,0,0,332,0.1,0,6,0.32,9,60,67,1087,0.3,0.034,,0.043,7.6,0,0,0,0,0,,,,,0,0,0,,,,,,,,0,0.018,0.029,3.428,0.241,0.15,1,0.09,,0,0,1,1,,0.183,0.686,0.812,1.201,1.335,0.437,0.229,0.645,0.527,0.806,1.076,0.478,1.015,1.499,2.424,1.234,0.884,0.601,,,36,,0.13,0,0,0,0,0.001,0.004,0.089,0.032,,0.103,0.06,0.003,0.006,0.002,0.015,0,0.003,0.001,0,0.001,,,,0.121,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934,700,"Kielbasa, Polish, turkey and beef, smoked","KIELBASA,POLISH,TURKEY & BF,SMOKED",,,,,0,,6.25,4,9,4,13.1,17.6,3.9,3.4,226,0,62,0,0,947,0,0,,1.24,,,,1200,,,,,,0,,0,0,0,,,,,0,0,0,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,6.23,,,,,,,,,,,,,,,,,,,,,,,,8.27,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7935,700,Oven-roasted chicken breast roll,OVEN-ROASTED CHICK BREAST ROLL,,,,,0,,6.25,4,9,4,14.59,7.65,1.79,2.99,134,0,72.98,0,0,562,0.43,0,6,0.32,17,121,324,883,0.65,0.069,,0.017,11.7,0,0,0,0,0,0.07,,,,0,0,0,,0.02,,,,,,0,0.043,0.062,6.536,0.565,0.298,3,0.24,,0.5,0,3,3,,0.16,0.597,0.711,1.048,1.167,0.382,0.198,0.562,0.461,0.702,0.928,0.419,0.873,1.301,2.112,1.034,0.75,0.52,,,39,,2.48,0,0,0,0,0.008,0.074,1.874,0.46,,2.333,1.325,0.057,0.038,0.015,0.397,0,0.085,0.014,0,0.007,,,,2.816,1.456,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7936,700,"Bologna, pork and turkey, lite",BOLOGNA  PORK & TURKEY  LITE,,,,,0,,6.25,4,9,4,13.06,16.06,3.45,2.56,211,0,64.87,0,0,881,0,0,48,1.15,17,94,138,716,0.73,0.082,,0.155,5.6,2,1,1,0,0,,,,,0,0,0,,,,,,,,0,0.159,0.097,3.072,0.34,0.163,18,0.29,,,0,18,18,,0.101,0.357,0.419,0.714,0.664,0.217,0.151,0.402,0.303,0.47,0.629,0.236,0.507,0.766,2.109,0.461,0.61,0.43,,,79,,5.46,0,0,0,0.01,0.031,0.188,3.312,1.905,,6.9,2.786,0.219,0.037,0.003,0.517,0,0.124,0,0,0.003,,,,7.548,3.051,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
7937,700,"Bologna, pork, turkey and beef",BOLOGNA  PORK  TURKEY & BF,,,,,0,,6.25,4,9,4,11.56,29.25,6.66,7.15,336,0,45.37,0,0,1406,1.35,0,31,1.2,14,128,222,1055,2.22,0.093,36,0.265,12.4,0,0,0,0,0,0,,,,0,0,0,,,,,,,,11,0.152,0.15,3.31,0.36,0.388,4,1.08,,,0,4,4,,0.126,0.509,0.54,0.937,1.024,0.298,0.135,0.474,0.388,0.614,0.908,0.361,0.724,1.143,1.889,0.664,0.522,0.493,,,75,,11.7,0,0,0,0.06,0.073,0.645,7.09,3.8,,11.497,2.171,0.288,0.046,0.004,1.146,0,0.144,0,0.001,0.003,,,,12.789,2.512,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
